"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig"
"1650",2008-10-01,-1.4726426087836,"Colorado Rockies",2200,1532000,0.457,2650218,32719,68655500,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24
"1651",2008-11-01,-1.4726426087836,"Colorado Rockies",2200,1532000,0.457,2650218,32719,68655500,"2008 Nov",11,2008,"No Playoffs","Off-Season",0,"2008-11-01",-1.25030704523448,0,9
"1652",2008-12-01,-1.4726426087836,"Colorado Rockies",2200,1532000,0.457,2650218,32719,68655500,"2008 Dec",12,2008,"No Playoffs","Off-Season",0,"2008-12-01",-0.527196301413635,0,12
"1653",2009-01-01,-1.4726426087836,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Jan",1,2009,"Lost Quarter","Off-Season",0,"2009-01-01",-0.678315621419004,0,11
"1654",2009-02-01,-1.4726426087836,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Feb",2,2009,"Lost Quarter","Off-Season",0,"2009-02-01",-0.428348719716525,0,13
"1655",2009-03-01,-0.47460365222162,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Mar",3,2009,"Lost Quarter","Off-Season",0,"2009-03-01",-0.280711741559435,1,15
"1656",2009-04-01,-0.47460365222162,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Apr",4,2009,"Lost Quarter","Opening",0,"2009-04-01",0.274167651532475,1,25
"1657",2009-05-01,-0.47460365222162,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 May",5,2009,"Lost Quarter","Season",0,"2009-05-01",0.151708081234427,1,23
"1658",2009-06-01,-0.47460365222162,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Jun",6,2009,"Lost Quarter","Season",0,"2009-06-01",0.346870430791372,1,27
"1659",2009-07-01,0.235353963414081,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Jul",7,2009,"Lost Quarter","Season",0,"2009-07-01",0.428348719716525,2,29
"1660",2009-08-01,0.235353963414081,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Aug",8,2009,"Lost Quarter","Season",0,"2009-08-01",0.100923163254078,2,22
"1661",2009-09-01,0.235353963414081,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Sep",9,2009,"Lost Quarter","Season",0,"2009-09-01",-0.0314902347783052,2,19
"1662",2009-10-01,0.676995236463573,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Oct",10,2009,"Lost Quarter","Playoffs",1,"2009-10-01",0.209319760628589,3,24
"1663",2009-11-01,-1.4726426087836,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Nov",11,2009,"Lost Quarter","Off-Season",0,"2009-11-01",-0.428348719716525,0,13
"1664",2009-12-01,-1.4726426087836,"Colorado Rockies",4000,1532000,0.568,2665080,32902,79250200,"2009 Dec",12,2009,"Lost Quarter","Off-Season",0,"2009-12-01",-0.921304173189546,0,10
"1665",2010-01-01,-1.4726426087836,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Jan",1,2010,"No Playoffs","Off-Season",0,"2010-01-01",-1.25030704523448,0,9
"1666",2010-02-01,-1.4726426087836,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Feb",2,2010,"No Playoffs","Off-Season",0,"2010-02-01",-1.25030704523448,0,9
"1667",2010-03-01,-0.47460365222162,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Mar",3,2010,"No Playoffs","Off-Season",0,"2010-03-01",-0.428348719716525,1,13
"1668",2010-04-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Apr",4,2010,"No Playoffs","Opening",0,"2010-04-01",0.209319760628589,2,24
"1669",2010-05-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 May",5,2010,"No Playoffs","Season",0,"2010-05-01",0.100923163254078,2,22
"1670",2010-06-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Jun",6,2010,"No Playoffs","Season",0,"2010-06-01",0.428348719716525,2,29
"1671",2010-07-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Jul",7,2010,"No Playoffs","Season",0,"2010-07-01",0.48425771541305,2,31
"1672",2010-08-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Aug",8,2010,"No Playoffs","Season",0,"2010-08-01",0.326876211640212,2,26
"1673",2010-09-01,0.235353963414081,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Sep",9,2010,"No Playoffs","Season",0,"2010-09-01",0.274167651532475,2,25
"1674",2010-10-01,-1.4726426087836,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Oct",10,2010,"No Playoffs","Playoffs",1,"2010-10-01",0.534446011207296,0,32
"1675",2010-11-01,-1.4726426087836,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Nov",11,2010,"No Playoffs","Off-Season",0,"2010-11-01",-0.921304173189546,0,10
"1676",2010-12-01,-1.4726426087836,"Colorado Rockies",2000,1532000,0.512,2875245,35497,90677000,"2010 Dec",12,2010,"No Playoffs","Off-Season",0,"2010-12-01",-0.921304173189546,0,10
"1677",2011-01-01,-1.4726426087836,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Jan",1,2011,"No Playoffs","Off-Season",0,"2011-01-01",-1.25030704523448,0,9
"1678",2011-02-01,-0.47460365222162,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Feb",2,2011,"No Playoffs","Off-Season",0,"2011-02-01",-0.678315621419004,1,11
"1679",2011-03-01,-0.47460365222162,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Mar",3,2011,"No Playoffs","Off-Season",0,"2011-03-01",-0.132624904872305,1,17
"1680",2011-04-01,0.676995236463573,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Apr",4,2011,"No Playoffs","Opening",0,"2011-04-01",0.534446011207296,3,32
"1681",2011-05-01,0.235353963414081,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 May",5,2011,"No Playoffs","Season",0,"2011-05-01",0.373748382328,2,28
"1682",2011-06-01,0.235353963414081,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Jun",6,2011,"No Playoffs","Season",0,"2011-06-01",0.623826423726077,2,34
"1683",2011-07-01,0.235353963414081,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Jul",7,2011,"No Playoffs","Season",0,"2011-07-01",0.768307581358992,2,39
"1684",2011-08-01,0.235353963414081,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Aug",8,2011,"No Playoffs","Season",0,"2011-08-01",0.428348719716525,2,29
"1685",2011-09-01,-0.47460365222162,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Sep",9,2011,"No Playoffs","Season",0,"2011-09-01",0.534446011207296,1,32
"1686",2011-10-01,-1.4726426087836,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Oct",10,2011,"No Playoffs","Playoffs",1,"2011-10-01",0.6704109125269,0,35
"1687",2011-11-01,-1.4726426087836,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Nov",11,2011,"No Playoffs","Off-Season",0,"2011-11-01",-0.921304173189546,0,10
"1688",2011-12-01,-1.4726426087836,"Colorado Rockies",2500,1532000,0.451,2909777,35923,91648071,"2011 Dec",12,2011,"No Playoffs","Off-Season",0,"2011-12-01",-0.678315621419004,0,11
"1689",2012-01-01,-1.4726426087836,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Jan",1,2012,"No Playoffs","Off-Season",0,"2012-01-01",-0.921304173189546,0,10
"1690",2012-02-01,-0.47460365222162,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Feb",2,2012,"No Playoffs","Off-Season",0,"2012-02-01",-0.678315621419004,1,11
"1691",2012-03-01,-0.47460365222162,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Mar",3,2012,"No Playoffs","Off-Season",0,"2012-03-01",-0.132624904872305,1,17
"1692",2012-04-01,0.235353963414081,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Apr",4,2012,"No Playoffs","Opening",0,"2012-04-01",0.623826423726077,2,34
"1693",2012-05-01,0.235353963414081,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 May",5,2012,"No Playoffs","Season",0,"2012-05-01",0.48425771541305,2,31
"1694",2012-06-01,0.235353963414081,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Jun",6,2012,"No Playoffs","Season",0,"2012-06-01",0.734898014347775,2,38
"1695",2012-07-01,0.235353963414081,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Jul",7,2012,"No Playoffs","Season",0,"2012-07-01",0.811318042393485,2,40
"1696",2012-08-01,-0.47460365222162,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Aug",8,2012,"No Playoffs","Season",0,"2012-08-01",0.48425771541305,1,31
"1697",2012-09-01,-0.47460365222162,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Sep",9,2012,"No Playoffs","Season",0,"2012-09-01",0.623826423726077,1,34
"1698",2012-10-01,-1.4726426087836,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Oct",10,2012,"No Playoffs","Playoffs",1,"2012-10-01",0.940730324240402,0,44
"1699",2012-11-01,-1.4726426087836,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Nov",11,2012,"No Playoffs","Off-Season",0,"2012-11-01",-0.921304173189546,0,10
"1700",2012-12-01,-1.4726426087836,"Colorado Rockies",3300,1532000,0.395,2630458,32475,75485000,"2012 Dec",12,2012,"No Playoffs","Off-Season",0,"2012-12-01",-0.527196301413635,0,12
"1701",2013-01-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Jan",1,2013,"No Playoffs","Off-Season",0,"2013-01-01",-0.921304173189546,0,10
"1702",2013-02-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Feb",2,2013,"No Playoffs","Off-Season",0,"2013-02-01",-0.678315621419004,0,11
"1703",2013-03-01,-0.47460365222162,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Mar",3,2013,"No Playoffs","Off-Season",0,"2013-03-01",-0.202887568978906,1,16
"1704",2013-04-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Apr",4,2013,"No Playoffs","Opening",0,"2013-04-01",0.623826423726077,2,34
"1705",2013-05-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 May",5,2013,"No Playoffs","Season",0,"2013-05-01",0.578558240944999,2,33
"1706",2013-06-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Jun",6,2013,"No Playoffs","Season",0,"2013-06-01",0.883458159824087,2,41
"1707",2013-07-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Jul",7,2013,"No Playoffs","Season",0,"2013-07-01",0.960518138032717,2,45
"1708",2013-08-01,-0.47460365222162,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Aug",8,2013,"No Playoffs","Season",0,"2013-08-01",0.883458159824087,1,41
"1709",2013-09-01,-0.47460365222162,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Sep",9,2013,"No Playoffs","Season",0,"2013-09-01",0.811318042393485,1,40
"1710",2013-10-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Oct",10,2013,"No Playoffs","Playoffs",1,"2013-10-01",0.811318042393485,0,40
"1711",2013-11-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Nov",11,2013,"No Playoffs","Off-Season",0,"2013-11-01",-1.25030704523448,0,9
"1712",2013-12-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.457,2793828,34492,73768000,"2013 Dec",12,2013,"No Playoffs","Off-Season",0,"2013-12-01",-0.678315621419004,0,11
"1713",2014-01-01,-1.4726426087836,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Jan",1,2014,"No Playoffs","Off-Season",0,"2014-01-01",-1.25030704523448,0,9
"1714",2014-02-01,-1.4726426087836,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Feb",2,2014,"No Playoffs","Off-Season",0,"2014-02-01",-0.921304173189546,0,10
"1715",2014-03-01,-0.47460365222162,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Mar",3,2014,"No Playoffs","Off-Season",0,"2014-03-01",-0.132624904872305,1,17
"1716",2014-04-01,0.235353963414081,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Apr",4,2014,"No Playoffs","Opening",0,"2014-04-01",0.734898014347775,2,38
"1717",2014-05-01,0.235353963414081,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 May",5,2014,"No Playoffs","Season",0,"2014-05-01",0.578558240944999,2,33
"1718",2014-06-01,0.235353963414081,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Jun",6,2014,"No Playoffs","Season",0,"2014-06-01",0.702289333418143,2,37
"1719",2014-07-01,0.235353963414081,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Jul",7,2014,"No Playoffs","Season",0,"2014-07-01",0.883458159824087,2,41
"1720",2014-08-01,-0.47460365222162,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Aug",8,2014,"No Playoffs","Season",0,"2014-08-01",0.6704109125269,1,35
"1721",2014-09-01,-0.47460365222162,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Sep",9,2014,"No Playoffs","Season",0,"2014-09-01",0.702289333418143,1,37
"1722",2014-10-01,-1.4726426087836,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Oct",10,2014,"No Playoffs","Playoffs",1,"2014-10-01",0.768307581358992,0,39
"1723",2014-11-01,-1.4726426087836,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Nov",11,2014,"No Playoffs","Off-Season",0,"2014-11-01",-1.25030704523448,0,9
"1724",2014-12-01,-1.4726426087836,"Colorado Rockies",8000,1532000,0.407,2680329,33090,95403500,"2014 Dec",12,2014,"No Playoffs","Off-Season",0,"2014-12-01",-0.678315621419004,0,11
"1725",2015-01-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Jan",1,2015,"No Playoffs","Off-Season",0,"2015-01-01",-1.25030704523448,0,9
"1726",2015-02-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Feb",2,2015,"No Playoffs","Off-Season",0,"2015-02-01",-1.25030704523448,0,9
"1727",2015-03-01,-0.47460365222162,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Mar",3,2015,"No Playoffs","Off-Season",0,"2015-03-01",-0.346870430791371,1,14
"1728",2015-04-01,0.676995236463573,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Apr",4,2015,"No Playoffs","Opening",0,"2015-04-01",0.883458159824087,3,41
"1729",2015-05-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 May",5,2015,"No Playoffs","Season",0,"2015-05-01",0.883458159824087,2,41
"1730",2015-06-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Jun",6,2015,"No Playoffs","Season",0,"2015-06-01",0.980689387801808,2,46
"1731",2015-07-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Jul",7,2015,"No Playoffs","Season",0,"2015-07-01",1.05467071356469,2,53
"1732",2015-08-01,0.235353963414081,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Aug",8,2015,"No Playoffs","Season",0,"2015-08-01",1.01171762361983,2,49
"1733",2015-09-01,-0.47460365222162,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Sep",9,2015,"No Playoffs","Season",0,"2015-09-01",1.01171762361983,1,49
"1734",2015-10-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Oct",10,2015,"No Playoffs","Playoffs",1,"2015-10-01",1.23666442859803,0,58
"1735",2015-11-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Nov",11,2015,"No Playoffs","Off-Season",0,"2015-11-01",-0.527196301413635,0,12
"1736",2015-12-01,-1.4726426087836,"Colorado Rockies",15000,1532000,0.42,2506789,30948,96438600,"2015 Dec",12,2015,"No Playoffs","Off-Season",0,"2015-12-01",-0.678315621419004,0,11
"1737",2016-01-01,-1.4726426087836,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Jan",1,2016,"No Playoffs","Off-Season",0,"2016-01-01",-1.25030704523448,0,9
"1738",2016-02-01,-1.4726426087836,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Feb",2,2016,"No Playoffs","Off-Season",0,"2016-02-01",-1.25030704523448,0,9
"1739",2016-03-01,-0.47460365222162,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Mar",3,2016,"No Playoffs","Off-Season",0,"2016-03-01",-0.280711741559435,1,15
"1740",2016-04-01,0.676995236463573,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Apr",4,2016,"No Playoffs","Opening",0,"2016-04-01",1.09966338362057,3,54
"1741",2016-05-01,0.235353963414081,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 May",5,2016,"No Playoffs","Season",0,"2016-05-01",1.17166119124436,2,57
"1742",2016-06-01,0.676995236463573,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Jun",6,2016,"No Playoffs","Season",0,"2016-06-01",1.29270082112163,3,59
"1743",2016-07-01,0.235353963414081,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Jul",7,2016,"No Playoffs","Season",0,"2016-07-01",1.33755451062245,2,60
"1744",2016-08-01,0.235353963414081,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Aug",8,2016,"No Playoffs","Season",0,"2016-08-01",1.05467071356469,2,53
"1745",2016-09-01,-0.47460365222162,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Sep",9,2016,"No Playoffs","Season",0,"2016-09-01",1.17166119124436,1,57
"1746",2016-10-01,-1.4726426087836,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Oct",10,2016,"No Playoffs","Playoffs",1,"2016-10-01",1.69221709176971,0,70
"1747",2016-11-01,-1.4726426087836,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Nov",11,2016,"No Playoffs","Off-Season",0,"2016-11-01",-0.0314902347783052,0,19
"1748",2016-12-01,-1.4726426087836,"Colorado Rockies",28000,1532000,0.463,2602524,32130,89707000,"2016 Dec",12,2016,"No Playoffs","Off-Season",0,"2016-12-01",-0.921304173189546,0,10
"1749",2017-01-01,-1.4726426087836,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Jan",1,2017,"Lost WC","Off-Season",0,"2017-01-01",-1.59504700447539,0,8
"1750",2017-02-01,-0.47460365222162,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Feb",2,2017,"Lost WC","Off-Season",0,"2017-02-01",-0.921304173189546,1,10
"1751",2017-03-01,-0.47460365222162,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Mar",3,2017,"Lost WC","Off-Season",0,"2017-03-01",-0.202887568978906,1,16
"1752",2017-04-01,0.676995236463573,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Apr",4,2017,"Lost WC","Opening",0,"2017-04-01",1.09966338362057,3,54
"1753",2017-05-01,0.990926124693914,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 May",5,2017,"Lost WC","Season",0,"2017-05-01",1.13492686611323,4,56
"1754",2017-06-01,0.990926124693914,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Jun",6,2017,"Lost WC","Season",0,"2017-06-01",1.49152716281991,4,65
"1755",2017-07-01,0.990926124693914,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Jul",7,2017,"Lost WC","Season",0,"2017-07-01",1.61793112824412,4,69
"1756",2017-08-01,0.676995236463573,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Aug",8,2017,"Lost WC","Season",0,"2017-08-01",1.23666442859803,3,58
"1757",2017-09-01,0.676995236463573,"Colorado Rockies",3000,1532000,0.537,2953650,36465,106650000,"2017 Sep",9,2017,"Lost WC","Season",0,"2017-09-01",1.23666442859803,3,58
