"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","qn_ghits"
"3908",2014-07-01,1,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Jul","7","2014","Lost WC","Season",0,-0.47460365222162
"3909",2014-08-01,1,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Aug","8","2014","Lost WC","Season",0,-0.47460365222162
"3910",2014-09-01,1,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Sep","9","2014","Lost WC","Season",0,-0.47460365222162
"3911",2014-10-01,1,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Oct","10","2014","Lost WC","Playoffs",1,-0.47460365222162
"3912",2014-11-01,0,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Nov","11","2014","Lost WC","Summer",0,-1.4726426087836
"3913",2014-12-01,0,"Oakland Athletics",2000,584607,0.543,2003628,24736,89160900,"2014 Dec","12","2014","Lost WC","Summer",0,-1.4726426087836
"3914",2015-01-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Jan","1","2015","No Playoffs","Summer",0,-1.4726426087836
"3915",2015-02-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Feb","2","2015","No Playoffs","Summer",0,-1.4726426087836
"3916",2015-03-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Mar","3","2015","No Playoffs","Summer",0,-1.4726426087836
"3917",2015-04-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Apr","4","2015","No Playoffs","Opening",0,-0.47460365222162
"3918",2015-05-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 May","5","2015","No Playoffs","Season",0,-0.47460365222162
"3919",2015-06-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Jun","6","2015","No Playoffs","Season",0,-0.47460365222162
"3920",2015-07-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Jul","7","2015","No Playoffs","Season",0,-0.47460365222162
"3921",2015-08-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Aug","8","2015","No Playoffs","Season",0,-0.47460365222162
"3922",2015-09-01,1,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Sep","9","2015","No Playoffs","Season",0,-0.47460365222162
"3923",2015-10-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Oct","10","2015","No Playoffs","Playoffs",1,-1.4726426087836
"3924",2015-11-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Nov","11","2015","No Playoffs","Summer",0,-1.4726426087836
"3925",2015-12-01,0,"Oakland Athletics",2800,584607,0.42,1768175,21829,64016001,"2015 Dec","12","2015","No Playoffs","Summer",0,-1.4726426087836
"3926",2016-01-01,0,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jan","1","2016","No Playoffs","Summer",0,-1.4726426087836
"3927",2016-02-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Feb","2","2016","No Playoffs","Summer",0,-0.47460365222162
"3928",2016-03-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Mar","3","2016","No Playoffs","Summer",0,-0.47460365222162
"3929",2016-04-01,2,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Apr","4","2016","No Playoffs","Opening",0,0.235353963414081
"3930",2016-05-01,2,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 May","5","2016","No Playoffs","Season",0,0.235353963414081
"3931",2016-06-01,2,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jun","6","2016","No Playoffs","Season",0,0.235353963414081
"3932",2016-07-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Jul","7","2016","No Playoffs","Season",0,-0.47460365222162
"3933",2016-08-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Aug","8","2016","No Playoffs","Season",0,-0.47460365222162
"3934",2016-09-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Sep","9","2016","No Playoffs","Season",0,-0.47460365222162
"3935",2016-10-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Oct","10","2016","No Playoffs","Playoffs",1,-0.47460365222162
"3936",2016-11-01,0,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Nov","11","2016","No Playoffs","Summer",0,-1.4726426087836
"3937",2016-12-01,1,"Oakland Athletics",9500,584607,0.426,1521506,18784,54969067,"2016 Dec","12","2016","No Playoffs","Summer",0,-0.47460365222162
"3938",2017-01-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jan","1","2017","No Playoffs","Summer",0,-0.47460365222162
"3939",2017-02-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Feb","2","2017","No Playoffs","Summer",0,-0.47460365222162
"3940",2017-03-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Mar","3","2017","No Playoffs","Summer",0,-0.47460365222162
"3941",2017-04-01,2,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Apr","4","2017","No Playoffs","Opening",0,0.235353963414081
"3942",2017-05-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 May","5","2017","No Playoffs","Season",0,-0.47460365222162
"3943",2017-06-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jun","6","2017","No Playoffs","Season",0,-0.47460365222162
"3944",2017-07-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Jul","7","2017","No Playoffs","Season",0,-0.47460365222162
"3945",2017-08-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Aug","8","2017","No Playoffs","Season",0,-0.47460365222162
"3946",2017-09-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Sep","9","2017","No Playoffs","Season",0,-0.47460365222162
"3947",2017-10-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Oct","10","2017","No Playoffs","Playoffs",1,-0.47460365222162
"3948",2017-11-01,0,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Nov","11","2017","No Playoffs","Summer",0,-1.4726426087836
"3949",2017-12-01,1,"Oakland Athletics",19000,584607,0.463,1475721,18219,51560000,"2017 Dec","12","2017","No Playoffs","Summer",0,-0.47460365222162
"3950",2018-01-01,0,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jan","1","2018","Lost WC","Summer",0,-1.4726426087836
"3951",2018-02-01,0,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Feb","2","2018","Lost WC","Summer",0,-1.4726426087836
"3952",2018-03-01,1,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Mar","3","2018","Lost WC","Summer",0,-0.47460365222162
"3953",2018-04-01,2,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Apr","4","2018","Lost WC","Opening",0,0.235353963414081
"3954",2018-05-01,1,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 May","5","2018","Lost WC","Season",0,-0.47460365222162
"3955",2018-06-01,1,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jun","6","2018","Lost WC","Season",0,-0.47460365222162
"3956",2018-07-01,2,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Jul","7","2018","Lost WC","Season",0,0.235353963414081
"3957",2018-08-01,3,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Aug","8","2018","Lost WC","Season",0,0.676995236463573
"3958",2018-09-01,4,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Sep","9","2018","Lost WC","Season",0,0.990926124693914
"3959",2018-10-01,2,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Oct","10","2018","Lost WC","Playoffs",1,0.235353963414081
"3960",2018-11-01,0,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Nov","11","2018","Lost WC","Summer",0,-1.4726426087836
"3961",2018-12-01,1,"Oakland Athletics",20000,584607,0.599,1573616,19427,69883333,"2018 Dec","12","2018","Lost WC","Summer",0,-0.47460365222162
"3962",2019-01-01,1,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jan","1","2019","Lost WC","Summer",0,-0.47460365222162
"3963",2019-02-01,1,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Feb","2","2019","Lost WC","Summer",0,-0.47460365222162
"3964",2019-03-01,1,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Mar","3","2019","Lost WC","Summer",0,-0.47460365222162
"3965",2019-04-01,2,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Apr","4","2019","Lost WC","Opening",0,0.235353963414081
"3966",2019-05-01,2,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 May","5","2019","Lost WC","Season",0,0.235353963414081
"3967",2019-06-01,2,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jun","6","2019","Lost WC","Season",0,0.235353963414081
"3968",2019-07-01,2,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Jul","7","2019","Lost WC","Season",0,0.235353963414081
"3969",2019-08-01,3,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Aug","8","2019","Lost WC","Season",0,0.676995236463573
"3970",2019-09-01,3,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Sep","9","2019","Lost WC","Season",0,0.676995236463573
"3971",2019-10-01,2,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Oct","10","2019","Lost WC","Playoffs",1,0.235353963414081
"3972",2019-11-01,0,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Nov","11","2019","Lost WC","Summer",0,-1.4726426087836
"3973",2019-12-01,0,"Oakland Athletics",4500,584607,0.599,1662211,20521,102935833,"2019 Dec","12","2019","Lost WC","Summer",0,-1.4726426087836
"3974",2020-01-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jan","1","2020",NA,"Summer",0,-1.4726426087836
"3975",2020-02-01,1,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Feb","2","2020",NA,"Summer",0,-0.47460365222162
"3976",2020-03-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Mar","3","2020",NA,"Summer",0,-1.4726426087836
"3977",2020-04-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Apr","4","2020",NA,"Opening",0,-1.4726426087836
"3978",2020-05-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 May","5","2020",NA,"Season",0,-1.4726426087836
"3979",2020-06-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jun","6","2020",NA,"Season",0,-1.4726426087836
"3980",2020-07-01,0,"Oakland Athletics",2000,584607,NA,NA,NA,NA,"2020 Jul","7","2020",NA,"Season",0,-1.4726426087836
"3981",2004-01-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jan","1","2004","No Playoffs","Summer",0,-0.47460365222162
"3982",2004-02-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Feb","2","2004","No Playoffs","Summer",0,-0.47460365222162
"3983",2004-03-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Mar","3","2004","No Playoffs","Summer",0,-0.47460365222162
"3984",2004-04-01,3,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Apr","4","2004","No Playoffs","Opening",0,0.676995236463573
"3985",2004-05-01,2,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 May","5","2004","No Playoffs","Season",0,0.235353963414081
"3986",2004-06-01,2,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jun","6","2004","No Playoffs","Season",0,0.235353963414081
"3987",2004-07-01,3,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Jul","7","2004","No Playoffs","Season",0,0.676995236463573
"3988",2004-08-01,2,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Aug","8","2004","No Playoffs","Season",0,0.235353963414081
"3989",2004-09-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Sep","9","2004","No Playoffs","Season",0,-0.47460365222162
"3990",2004-10-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Oct","10","2004","No Playoffs","Playoffs",1,-0.47460365222162
"3991",2004-11-01,0,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Nov","11","2004","No Playoffs","Summer",0,-1.4726426087836
"3992",2004-12-01,1,"Philadelphia Phillies",1200,2758000,0.531,3250092,40125,93219167,"2004 Dec","12","2004","No Playoffs","Summer",0,-0.47460365222162
"3993",2005-01-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jan","1","2005","No Playoffs","Summer",0,-0.47460365222162
"3994",2005-02-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Feb","2","2005","No Playoffs","Summer",0,-0.47460365222162
"3995",2005-03-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Mar","3","2005","No Playoffs","Summer",0,-0.47460365222162
"3996",2005-04-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Apr","4","2005","No Playoffs","Opening",0,0.235353963414081
"3997",2005-05-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 May","5","2005","No Playoffs","Season",0,0.235353963414081
"3998",2005-06-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jun","6","2005","No Playoffs","Season",0,0.235353963414081
"3999",2005-07-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Jul","7","2005","No Playoffs","Season",0,0.235353963414081
"4000",2005-08-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Aug","8","2005","No Playoffs","Season",0,0.235353963414081
"4001",2005-09-01,2,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Sep","9","2005","No Playoffs","Season",0,0.235353963414081
"4002",2005-10-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Oct","10","2005","No Playoffs","Playoffs",1,-0.47460365222162
"4003",2005-11-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Nov","11","2005","No Playoffs","Summer",0,-0.47460365222162
"4004",2005-12-01,1,"Philadelphia Phillies",1800,2758000,0.543,2665304,32905,95522000,"2005 Dec","12","2005","No Playoffs","Summer",0,-0.47460365222162
"4005",2006-01-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jan","1","2006","No Playoffs","Summer",0,-0.47460365222162
"4006",2006-02-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Feb","2","2006","No Playoffs","Summer",0,-0.47460365222162
"4007",2006-03-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Mar","3","2006","No Playoffs","Summer",0,-0.47460365222162
"4008",2006-04-01,2,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Apr","4","2006","No Playoffs","Opening",0,0.235353963414081
"4009",2006-05-01,3,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 May","5","2006","No Playoffs","Season",0,0.676995236463573
"4010",2006-06-01,2,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jun","6","2006","No Playoffs","Season",0,0.235353963414081
"4011",2006-07-01,2,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Jul","7","2006","No Playoffs","Season",0,0.235353963414081
"4012",2006-08-01,2,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Aug","8","2006","No Playoffs","Season",0,0.235353963414081
"4013",2006-09-01,2,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Sep","9","2006","No Playoffs","Season",0,0.235353963414081
"4014",2006-10-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Oct","10","2006","No Playoffs","Playoffs",1,-0.47460365222162
"4015",2006-11-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Nov","11","2006","No Playoffs","Summer",0,-0.47460365222162
"4016",2006-12-01,1,"Philadelphia Phillies",4000,2758000,0.525,2701815,33356,88273333,"2006 Dec","12","2006","No Playoffs","Summer",0,-0.47460365222162
"4017",2007-01-01,1,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jan","1","2007","Lost Quarter","Summer",0,-0.47460365222162
"4018",2007-02-01,1,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Feb","2","2007","Lost Quarter","Summer",0,-0.47460365222162
"4019",2007-03-01,2,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Mar","3","2007","Lost Quarter","Summer",0,0.235353963414081
"4020",2007-04-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Apr","4","2007","Lost Quarter","Opening",0,0.676995236463573
"4021",2007-05-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 May","5","2007","Lost Quarter","Season",0,0.676995236463573
"4022",2007-06-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jun","6","2007","Lost Quarter","Season",0,0.676995236463573
"4023",2007-07-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Jul","7","2007","Lost Quarter","Season",0,0.676995236463573
"4024",2007-08-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Aug","8","2007","Lost Quarter","Season",0,0.676995236463573
"4025",2007-09-01,4,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Sep","9","2007","Lost Quarter","Season",0,0.990926124693914
"4026",2007-10-01,3,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Oct","10","2007","Lost Quarter","Playoffs",1,0.676995236463573
"4027",2007-11-01,1,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Nov","11","2007","Lost Quarter","Summer",0,-0.47460365222162
"4028",2007-12-01,1,"Philadelphia Phillies",1500,2758000,0.549,3108325,38374,89428213,"2007 Dec","12","2007","Lost Quarter","Summer",0,-0.47460365222162
"4029",2008-01-01,1,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Jan","1","2008","Won WS","Summer",0,-0.47460365222162
"4030",2008-02-01,1,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Feb","2","2008","Won WS","Summer",0,-0.47460365222162
"4031",2008-03-01,2,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Mar","3","2008","Won WS","Summer",0,0.235353963414081
"4032",2008-04-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Apr","4","2008","Won WS","Opening",0,0.676995236463573
"4033",2008-05-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 May","5","2008","Won WS","Season",0,0.676995236463573
"4034",2008-06-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Jun","6","2008","Won WS","Season",0,0.676995236463573
"4035",2008-07-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Jul","7","2008","Won WS","Season",0,0.676995236463573
"4036",2008-08-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Aug","8","2008","Won WS","Season",0,0.676995236463573
"4037",2008-09-01,3,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Sep","9","2008","Won WS","Season",0,0.676995236463573
"4038",2008-10-01,14,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Oct","10","2008","Won WS","Playoffs",1,2.18157589617445
"4039",2008-11-01,2,"Philadelphia Phillies",2000,2758000,0.568,3422583,42254,97879880,"2008 Nov","11","2008","Won WS","Summer",0,0.235353963414081
